positive	rt @goldcoastsuns: debutant henry schade getting involved with two great pressure acts aflsunslions	Sat May 02 08:20:27 +0000 2015
positive	jacky martin extends the lead to 41 points with a clever snap midway through the third quarter! aflsunslions	Sat May 02 08:20:25 +0000 2015
negative	@brisbanelions any idea what odds are being offered on lions not winning a game this year? aflsunslions	Sat May 02 08:19:59 +0000 2015
neutrino	aflsunslions free live afl streaming... URL	Sat May 02 08:19:59 +0000 2015
neutrino	brent staker reportedly nursing a hamstring injury and he won't be back for the lions. URL aflsunslions	Sat May 02 08:19:56 +0000 2015
positive	rt @goldcoastsuns: that’s as easy as they’ll come for harley bennell. ball falls in his lap and he kicks it from 2m out. aflsunslions	Sat May 02 08:19:56 +0000 2015
negative	jacky martin aflsunslions	Sat May 02 08:19:54 +0000 2015
positive	rt @goldcoastsuns: second half underway… the job is only half done boys, let’s finish it off now. aflsunslions	Sat May 02 08:19:48 +0000 2015
positive	go the suns!!! winning position @goldcoastsuns aflsunslions	Sat May 02 08:19:42 +0000 2015
negative	@afl_mikewhiting you need to find out what's wrong @brisbanelions. something ain't right aflsunslions	Sat May 02 08:19:29 +0000 2015
neutrino	oh my, just got home and put on the footy...oh my lions, oh my.... qclash aflsunslions golions	Sat May 02 08:18:53 +0000 2015
negative	brent staker..hamstring...old...career...over aflsunslions	Sat May 02 08:18:44 +0000 2015
positive	16 possessions, 5 marks and 4 goals so far. charlie dixon has been immense in game 51. aflsunslions URL	Sat May 02 08:18:40 +0000 2015
neutrino	@jleppitsch can i get my money back? aflsunslions	Sat May 02 08:18:30 +0000 2015
neutrino	news goldcoast live coverage: gold coast suns v brisbane lions in qclash. join the conversation using… URL	Sat May 02 08:18:29 +0000 2015
positive	bennell has turned up in a big way. fantastic to see. aflsunslions	Sat May 02 08:18:15 +0000 2015
neutrino	now the crowd bogans have started throwing rum &amp; coke on each other. some sort of special rite i assume aflsunslions	Sat May 02 08:18:02 +0000 2015
positive	what a win :) aflsunslions	Sat May 02 08:18:02 +0000 2015
positive	all suns in the third term, they're out to a 41 point lead with 15 to play in q3. dixon has four goals URL aflsunslions	Sat May 02 08:17:54 +0000 2015
negative	rt @domfay: thinking of starting group counselling sessions for lions fans this week. contact me to sign up aflsunslions	Sat May 02 08:17:54 +0000 2015
negative	rt @domfay: thinking of starting group counselling sessions for lions fans this week. contact me to sign up aflsunslions	Sat May 02 08:17:53 +0000 2015
negative	rt @beermurderer: footy like this can result in drinking to excess. aflsunslions	Sat May 02 08:17:43 +0000 2015
negative	rt @brisbanelions: nice @daynezorko! great tackle and rewarded with a goal! is that the kick start?!! aflsunslions	Sat May 02 08:17:43 +0000 2015
positive	charlie dixon gets his fourth goal to give the suns a 41-point lead. lions really struggling aflsunslions	Sat May 02 08:17:42 +0000 2015
negative	dixon aflsunslions	Sat May 02 08:17:36 +0000 2015
positive	rt @goldcoastsuns: the lead is out to 34 points. aflsunslions	Sat May 02 08:17:34 +0000 2015
negative	thinking of starting group counselling sessions for lions fans this week. contact me to sign up aflsunslions	Sat May 02 08:17:30 +0000 2015
negative	footy like this can result in drinking to excess. aflsunslions	Sat May 02 08:17:23 +0000 2015
positive	another for big dixon from inside 20m 🔥 🔥 🔥 aflsunslions	Sat May 02 08:17:14 +0000 2015
positive	rt @brisbanelions: injury update: @stakes14 has done his hammy and won’t be back tonight. aflsunslions	Sat May 02 08:16:29 +0000 2015
negative	brisbane has still only won one quarter this season. aflsunslions	Sat May 02 08:15:51 +0000 2015
positive	injury update: @stakes14 has done his hammy and won’t be back tonight. aflsunslions	Sat May 02 08:15:40 +0000 2015
positive	a third goal for charlie dixon! he is on tonight. suns lead 64-29 aflsunslions	Sat May 02 08:15:02 +0000 2015
neutrino	q clash or poo clash....	Sat May 02 08:14:57 +0000 2015
positive	rt @mattwebberwrite: big ol' moon shines on a 28 pt suns lead. dew settling. slippery second stanza methinks aflsunslions @abcgoldcoast ht…	Sat May 02 08:14:37 +0000 2015
negative	rt @titusoreily: fox footy's feed to the q clash drops out. no complaints to the call centre i'm tipping. aflsunslions	Sat May 02 08:14:18 +0000 2015
negative	dayne beams is wondering what the hell he has done qclash horrendous aflsunslions	Sat May 02 08:14:04 +0000 2015
negative	nice @daynezorko! great tackle and rewarded with a goal! is that the kick start?!! aflsunslions	Sat May 02 08:13:01 +0000 2015
negative	that it keep it up aflsunslions 	Sat May 02 08:13:00 +0000 2015
positive	rt @goldcoastsuns: debutant henry schade getting involved with two great pressure acts aflsunslions	Sat May 02 08:12:55 +0000 2015
negative	you can't send that many gingers out into the suns	Sat May 02 08:12:24 +0000 2015
positive	rt @goldcoastsuns: the lead is out to 34 points. aflsunslions	Sat May 02 08:11:57 +0000 2015
negative	@gillybertt all three. aflsunslions	Sat May 02 08:11:35 +0000 2015
positive	henry schade loooks promisimng aflsunslions	Sat May 02 08:11:19 +0000 2015
positive	debutant henry schade getting involved with two great pressure acts aflsunslions	Sat May 02 08:11:11 +0000 2015
negative	@brisbanelions are we talking about the quarter, the game or the year? aflsunslions	Sat May 02 08:11:00 +0000 2015
negative	that trumpet is nearly as annoying as sitting through this clash. aflsunslions	Sat May 02 08:10:51 +0000 2015
neutrino	i miss joel patfull. aflsunslions	Sat May 02 08:10:50 +0000 2015
positive	rt @goldcoastsuns: that’s as easy as they’ll come for harley bennell. ball falls in his lap and he kicks it from 2m out. aflsunslions	Sat May 02 08:10:39 +0000 2015
negative	aflsunslions gee this 'spoonclash' is really living up to it's name.	Sat May 02 08:10:08 +0000 2015
neutrino	why did i tip brisbane? i had high hopes for them all season aflsunslions	Sat May 02 08:10:05 +0000 2015
negative	rt @titusoreily: basic hand-eye coordination seems to be a problem for the lions. aflsunslions	Sat May 02 08:09:46 +0000 2015
positive	harley bennell is running hot for the suns - 22 touches and goal. they lead the lions 57-23 aflsunslions	Sat May 02 08:09:11 +0000 2015
negative	rt @scottycummings_: please don't apologise foxtel. thank you thank you thank you!!!! aflsunslions URL	Sat May 02 08:09:05 +0000 2015
positive	harley bennell is finding form as he kicks the opening goal of the second half with his 22nd disposal. suns lead 57-23 aflsunslions	Sat May 02 08:09:00 +0000 2015
positive	lol robinson. obviously not keen to play against his old team next week aflsunslions	Sat May 02 08:08:51 +0000 2015
positive	bennell having a night out - boots his first goal from his 22nd disposal. suns 57 - lions 23: URL aflsunslions	Sat May 02 08:08:49 +0000 2015
positive	the lead is out to 34 points. aflsunslions	Sat May 02 08:08:39 +0000 2015
negative	not quite the start we were hoping for! aflsunslions	Sat May 02 08:08:22 +0000 2015
positive	that’s as easy as they’ll come for harley bennell. ball falls in his lap and he kicks it from 2m out. aflsunslions	Sat May 02 08:08:19 +0000 2015
negative	rt @brisbanelions: we have faith boys! time for a big second half!! aflsunslions	Sat May 02 08:08:12 +0000 2015
neutrino	@dttalk lycett and clark saved bennell this week. lastchance lucky aflfantasy aflsunslions	Sat May 02 08:08:11 +0000 2015
negative	on standby. @brisbanelions aflsunslions URL	Sat May 02 08:07:59 +0000 2015
negative	basic hand-eye coordination seems to be a problem for the lions. aflsunslions	Sat May 02 08:07:46 +0000 2015
negative	rt @brisbanelions: we have faith boys! time for a big second half!! aflsunslions	Sat May 02 08:07:16 +0000 2015
neutrino	back underway at metricon, with suns leading by 28. follow live: URL aflsunslions	Sat May 02 08:07:05 +0000 2015
positive	second half underway… the job is only half done boys, let’s finish it off now. aflsunslions	Sat May 02 08:06:34 +0000 2015
positive	come on @brisbanelions we have to come back and win this one!! aflsunslions golions 	Sat May 02 08:06:31 +0000 2015
positive	got a solid lead @goldcoastsuns let's get our first win of the year. aflsunslions	Sat May 02 08:06:08 +0000 2015
negative	we have faith boys! time for a big second half!! aflsunslions	Sat May 02 08:06:01 +0000 2015
negative	live coverage: gold coast suns v brisbane lions in qclash. join the conversation using aflsunslions URL	Sat May 02 08:04:58 +0000 2015
negative	i must like pain, i'm a brisbane lions fan. aflsunslions	Sat May 02 08:04:54 +0000 2015
negative	rt @titusoreily: brisbane making the suns look good which i'd previously thought impossible. aflsunslions	Sat May 02 08:03:54 +0000 2015
positive	rt @titusoreily: watching this, i don't think the afl can claim the game in queensland isn't in crisis. aflsunslions	Sat May 02 08:03:42 +0000 2015
negative	go the suns!!! aflsunslions goldcoast gcsuns qclashsuns qclash	Sat May 02 08:03:36 +0000 2015
negative	"they've treated us like little brother 4 a while we def spoke about getting out &amp; sticking it 2 them"" @goldcoastsuns sam day aflsunslions"	Sat May 02 08:02:52 +0000 2015
negative	aflsunslions come on lions let's hear the mighty roar	Sat May 02 08:02:49 +0000 2015
negative	you'd think after losing your captain early doors you would show some fight. get me out there. i'll give 100%! golions aflsunslions	Sat May 02 08:02:32 +0000 2015
negative	rt @titusoreily: making jonathan brown commentate this nonsense is just cruel. aflsunslions	Sat May 02 08:01:36 +0000 2015
negative	"but don't brisbane have the ""best midfield in the comp"" that's ""so much better than collingwood's""? aflsunslions"	Sat May 02 07:59:54 +0000 2015
negative	@ashjlamb @arleenmoz fire up lions! i have belief! show me you do!! aflsunslions	Sat May 02 07:59:00 +0000 2015
positive	big ol' moon shines on a 28 pt suns lead. dew settling. slippery second stanza methinks aflsunslions @abcgoldcoast URL	Sat May 02 07:58:42 +0000 2015
positive	@blu_boys lions won't win a game this year aflsunslions	Sat May 02 07:56:45 +0000 2015
neutrino	at 0-4 i could have been excused for leaving the cuff links at home, true supporters stay strong aflsunslions URL	Sat May 02 07:56:32 +0000 2015
negative	rt @scottycummings_: please don't apologise foxtel. thank you thank you thank you!!!! aflsunslions URL	Sat May 02 07:56:31 +0000 2015
negative	rt @titusoreily: brisbane making the suns look good which i'd previously thought impossible. aflsunslions	Sat May 02 07:56:05 +0000 2015
negative	i'm getting pretty tired of this poor football display - i'm sure i'm not the only lions support who is sick n tired aflsunslions	Sat May 02 07:54:55 +0000 2015
neutrino	@brisbanelions staypostive aflsunslions please win	Sat May 02 07:54:23 +0000 2015
neutrino	rt @mattys123: so many untouchables still running around for the lions 😂 aflsunslions	Sat May 02 07:54:12 +0000 2015
positive	@benmaccormack and i enjoying calling a strong 1st half from @goldcoastsuns in the derby with @brisbanelions on @eurosport 2 aflsunslions	Sat May 02 07:53:23 +0000 2015
positive	@brisbanelions how many years has this been a young side in development? have to deliver sometime. clueless all over the park aflsunslions	Sat May 02 07:52:58 +0000 2015
negative	@brisbanelions worst team in competition sack the coach sack half the team bring back fitzroy aflsunslions	Sat May 02 07:52:54 +0000 2015
negative	rt @boomer_magpies: says a lot about your football club if mitch robinson is your leading possession getter. aflsunslions	Sat May 02 07:52:35 +0000 2015
neutrino	sam day having a chat with the team at @triplemfooty during the half-time break. aflsunslions URL	Sat May 02 07:52:33 +0000 2015
positive	@brisbanelions that free big mac is looking good right now aflsunslions	Sat May 02 07:52:33 +0000 2015
neutrino	rt @sportsbetcomau: highlight of the qclash for lions fans so far.	Sat May 02 07:52:19 +0000 2015
negative	touk miller getting better with every afl match he plays. been a find for @goldcoastsuns over first month of season. aflsunslions	Sat May 02 07:51:26 +0000 2015
neutrino	rt @superfooty: the suns have now made their sub also. garlett is out with an ankle injury, sean lemmens into the game aflsunslions	Sat May 02 07:51:17 +0000 2015
positive	half time	Sat May 02 07:51:12 +0000 2015
neutrino	sackleppa @qldsportsfan nothing else needs be said. aflsunslions @brisbanelions	Sat May 02 07:50:46 +0000 2015
negative	rt @brizliongooner: i tell u what there is a person at metricon i wouldn't mind seeing get a whack in the head, derwayne smashed by @jbrown…	Sat May 02 07:50:34 +0000 2015
positive	rt @goldcoastsuns: enormous first half by harley bennell - 21 possessions, 4 inside 50s &amp; 2 goal assists 🔥 🔥 🔥 aflsunslions	Sat May 02 07:50:32 +0000 2015
negative	hey .@clickybird, i have a design idea: the brisbanelions jersey but with a broken heart around the lion? heartbreaks aflsunslions	Sat May 02 07:50:28 +0000 2015
neutrino	rt @goldcoastsuns: sensational start by adam saad - five touches in the first five minutes aflsunslions	Sat May 02 07:50:20 +0000 2015
neutrino	@brisbanelions need to dig deep in the second half. come out firing in the 3rd qtr &amp; set up for our first win of season 2015. aflsunslions	Sat May 02 07:50:18 +0000 2015
negative	rt @brizliongooner: i tell u what there is a person at metricon i wouldn't mind seeing get a whack in the head, derwayne smashed by @jbrown…	Sat May 02 07:50:01 +0000 2015
positive	not satisfied with the quality so far? don’t worry, there’s a whole other half of that to come!!! glorious!aflsunslions	Sat May 02 07:49:38 +0000 2015
positive	enormous first half by harley bennell - 21 possessions, 4 inside 50s &amp; 2 goal assists 🔥 🔥 🔥 aflsunslions	Sat May 02 07:49:31 +0000 2015
positive	rt @goldcoastsuns: half time at metricon stadium. gold coast 7.9 51 lead brisbane 3.5 23 aflsunslions	Sat May 02 07:49:28 +0000 2015
positive	did geard make his dog food promise again this year? if so he's in big trouble aflsunslions	Sat May 02 07:48:57 +0000 2015
positive	suns in control thanks to a 5 goal to 1 second term. supercoach scores: URL aflsunslions URL	Sat May 02 07:48:51 +0000 2015
negative	rt @scottycummings_: please don't apologise foxtel. thank you thank you thank you!!!! aflsunslions URL	Sat May 02 07:48:49 +0000 2015
negative	aflsunslions pathetic 2nd quarter @brisbanelions. you can see why we are on the bottom of the ladder.	Sat May 02 07:48:42 +0000 2015
negative	rt @scottycummings_: please don't apologise foxtel. thank you thank you thank you!!!! aflsunslions URL	Sat May 02 07:48:42 +0000 2015
neutrino	ht: gold coast 7.9 (51) brisbane 3.5 (23) - cont. poss gc88-bl65 tackles gc40-bl33 clearances gc29-bl16 aflsunslions thesiren	Sat May 02 07:48:41 +0000 2015
neutrino	can't complain about @goldcoastsuns so far. been worth the early(ish) wakeup. aflsunslions	Sat May 02 07:48:26 +0000 2015
positive	rt @afl: ht: @goldcoastsuns 7.9 (51) lead @brisbanelions 3.5 (23) bennell has a game-high 21 touches at the half aflsunslions	Sat May 02 07:48:23 +0000 2015
positive	aflsunslions bloody hell i tipped brissy too...	Sat May 02 07:48:16 +0000 2015
neutrino	@goldcoastsuns should have blown away @brisbanelions in q2	Sat May 02 07:48:14 +0000 2015
neutrino	leading ball winners at the main break: bennell (21), prestia (21), miller (13), saad (13), tape (13), rischitelli (13) aflsunslions	Sat May 02 07:48:02 +0000 2015
negative	rt @titusoreily: making jonathan brown commentate this nonsense is just cruel. aflsunslions	Sat May 02 07:48:00 +0000 2015
positive	rt @afl: ht: @goldcoastsuns 7.9 (51) lead @brisbanelions 3.5 (23) bennell has a game-high 21 touches at the half aflsunslions	Sat May 02 07:47:41 +0000 2015
positive	i love the lions but damn we are pus aflsunslions	Sat May 02 07:47:34 +0000 2015
neutrino	stats: @mitchrobinson05 getting plenty of the footy with 18 touches, @beama9 has 17, @dmcstay kicking our only goal that qtr. aflsunslions	Sat May 02 07:47:29 +0000 2015
positive	if @goldcoastsuns keep scoring like this they are in danger of winning a game aflsunslions	Sat May 02 07:47:27 +0000 2015
negative	rt @titusoreily: brisbane making the suns look good which i'd previously thought impossible. aflsunslions	Sat May 02 07:47:27 +0000 2015
negative	go the @goldcoastsuns!!!! aflsunslions	Sat May 02 07:47:23 +0000 2015
negative	rt @titusoreily: brisbane making the suns look good which i'd previously thought impossible. aflsunslions	Sat May 02 07:47:22 +0000 2015
negative	we are twenty-eight up at half-time! 	Sat May 02 07:47:15 +0000 2015
negative	rt @titusoreily: making jonathan brown commentate this nonsense is just cruel. aflsunslions	Sat May 02 07:47:11 +0000 2015
neutrino	i never knew daily use items may have hidden faces! don't believe me see this &gt;&gt; URL &lt;&lt; aflsunslions	Sat May 02 07:47:04 +0000 2015
negative	aflsunslions if you are watching anything else. continue watching it, you aren't missing anything. half time gold coast 51 brisbane 23	Sat May 02 07:46:56 +0000 2015
negative	gold coast up by 28 points v lions after a 5-goal quarter. can they get their first win of the season? aflsunslions	Sat May 02 07:46:53 +0000 2015
neutrino	rt @elkinator1: if the @brisbanelions ever deserved a massive half time spray now is the time. aflsunslions	Sat May 02 07:46:48 +0000 2015
positive	rt @titusoreily: watching this, i don't think the afl can claim the game in queensland isn't in crisis. aflsunslions	Sat May 02 07:46:42 +0000 2015
negative	i actually feel sorry for dayne beams. aflsunslions	Sat May 02 07:46:34 +0000 2015
positive	riveting game aflsunslions cellardwellers	Sat May 02 07:46:32 +0000 2015
negative	saad and miller have been great pick ups by the @goldcoastsuns aflsunslions	Sat May 02 07:46:28 +0000 2015
negative	the lions are painful to watch... why are they so useless man the are destroying afl in brisbane aflsunslions	Sat May 02 07:46:27 +0000 2015
negative	half time: poor qtr, we trail the suns 3.5.23 - 7.9.51. aflsunslions	Sat May 02 07:46:26 +0000 2015
positive	half time at metricon stadium. gold coast 7.9 51 lead brisbane 3.5 23 aflsunslions	Sat May 02 07:46:17 +0000 2015
negative	aflsunslions seems the suns will win their first game - but that doesn't quell the stench that's still wafting out of the suns &amp; this match	Sat May 02 07:46:17 +0000 2015
positive	click to call &amp; bet live on aflsunslions. the revolution is here!	Sat May 02 07:46:17 +0000 2015
negative	brisbane making the suns look good which i'd previously thought impossible. aflsunslions	Sat May 02 07:46:07 +0000 2015
negative	so we have dwayne russell, j brown and alastair lynch commentating aflsunslions. watching is like an olympics of who is worst at their job	Sat May 02 07:46:06 +0000 2015
positive	bet rodney eade is wishing he had stayed at collingwood qclash aflsunslions	Sat May 02 07:45:57 +0000 2015
neutrino	if the @brisbanelions ever deserved a massive half time spray now is the time. aflsunslions	Sat May 02 07:45:57 +0000 2015
positive	rt @afl: ht: @goldcoastsuns 7.9 (51) lead @brisbanelions 3.5 (23) bennell has a game-high 21 touches at the half aflsunslions	Sat May 02 07:45:54 +0000 2015
positive	good 1st half @goldcoastsuns aflsunslions	Sat May 02 07:45:49 +0000 2015
positive	it's ht in the qclash at carrara, and the suns lead the lions by 28 points, 7.9 (51) to 3.5 (23) aflsunslions	Sat May 02 07:45:48 +0000 2015
positive	ht: @goldcoastsuns 7.9 (51) lead @brisbanelions 3.5 (23) bennell has a game-high 21 touches at the half aflsunslions	Sat May 02 07:45:47 +0000 2015
negative	oh my god.. why did i pick @brisbanelions?? atrocious. never again. @beama9 enjoying it up there? aflsunslions	Sat May 02 07:45:37 +0000 2015
negative	rt @titusoreily: making jonathan brown commentate this nonsense is just cruel. aflsunslions	Sat May 02 07:45:33 +0000 2015
negative	the suns and brisbane should merge and be called the south queensland crushers aflsunslions	Sat May 02 07:45:28 +0000 2015
negative	saad giving the suns movement off half back that we hoped @nmalceski_9 would do. great to see aflsunslions	Sat May 02 07:45:00 +0000 2015
neutrino	rt @sportsbetcomau: highlight of the qclash for lions fans so far.	Sat May 02 07:44:43 +0000 2015
negative	rt @titusoreily: making jonathan brown commentate this nonsense is just cruel. aflsunslions	Sat May 02 07:44:34 +0000 2015
negative	rt @titusoreily: making jonathan brown commentate this nonsense is just cruel. aflsunslions	Sat May 02 07:44:11 +0000 2015
negative	rt @titusoreily: fox footy's feed to the q clash drops out. no complaints to the call centre i'm tipping. aflsunslions	Sat May 02 07:44:03 +0000 2015
negative	making jonathan brown commentate this nonsense is just cruel. aflsunslions	Sat May 02 07:43:45 +0000 2015
neutrino	so many untouchables still running around for the lions 😂 aflsunslions	Sat May 02 07:43:24 +0000 2015
negative	rt @titusoreily: fox footy's feed to the q clash drops out. no complaints to the call centre i'm tipping. aflsunslions	Sat May 02 07:43:10 +0000 2015
neutrino	@brisbanelions are heading towards the unwanted bottom spot. aflsunslions qclash	Sat May 02 07:43:05 +0000 2015
neutrino	the aflsunslions game is so bad they've enacted the mercy rule and taken it off tv	Sat May 02 07:42:59 +0000 2015
neutrino	rt @sportsbetcomau: highlight of the qclash for lions fans so far.	Sat May 02 07:42:42 +0000 2015
positive	could really do with a late goal here! aflsunslions	Sat May 02 07:42:39 +0000 2015
positive	waiting for a team to unleash their potential and take a leap forward aflsunslions	Sat May 02 07:42:32 +0000 2015
negative	if any1 knows the number at metricon 2 txt for anti social behavior, let me know i want to report 22 lions players. pathetic aflsunslions	Sat May 02 07:41:58 +0000 2015
negative	some deft tap work by tommy nicholls in this quarter 👋 classy aflsunslions	Sat May 02 07:41:25 +0000 2015
neutrino	rt @sportsbetcomau: highlight of the qclash for lions fans so far.	Sat May 02 07:41:20 +0000 2015
neutrino	rt @sportsbetcomau: highlight of the qclash for lions fans so far.	Sat May 02 07:41:12 +0000 2015
neutrino	rt @sportsbetcomau: highlight of the qclash for lions fans so far.	Sat May 02 07:41:09 +0000 2015
negative	rt @titusoreily: fox footy's feed to the q clash drops out. no complaints to the call centre i'm tipping. aflsunslions	Sat May 02 07:41:04 +0000 2015
positive	rt @brisbanelions: missed opportunities have hurt us with the suns out to a 4 goal lead now. who is going to stand up for us?! aflsunslions	Sat May 02 07:40:48 +0000 2015
negative	rt @titusoreily: fox footy's feed to the q clash drops out. no complaints to the call centre i'm tipping. aflsunslions	Sat May 02 07:40:48 +0000 2015
neutrino	rt @sportsbetcomau: highlight of the qclash for lions fans so far.	Sat May 02 07:40:46 +0000 2015
negative	rt @titusoreily: fox footy's feed to the q clash drops out. no complaints to the call centre i'm tipping. aflsunslions	Sat May 02 07:40:32 +0000 2015
negative	aflsunslions @beama9 getting possession without making the play. @brisbanelions have redden to do that. make the play!	Sat May 02 07:40:26 +0000 2015
positive	aflsunslions win 2 tickets to afl gf URL URL	Sat May 02 07:40:20 +0000 2015
negative	something has got to give, come one lions aflsunslions	Sat May 02 07:40:04 +0000 2015
negative	rt @titusoreily: fox footy's feed to the q clash drops out. no complaints to the call centre i'm tipping. aflsunslions	Sat May 02 07:39:58 +0000 2015
negative	i think leppitsch will be the first coach sacked this year aflsunslions	Sat May 02 07:39:11 +0000 2015
negative	this is honestly pathetic brisbane aflsunslions	Sat May 02 07:38:50 +0000 2015
negative	rt @titusoreily: fox footy's feed to the q clash drops out. no complaints to the call centre i'm tipping. aflsunslions	Sat May 02 07:38:50 +0000 2015
neutrino	this is up there with some of the classic dee v richmond games of 08/09 aflsunslions	Sat May 02 07:38:45 +0000 2015
positive	gold coast are now 27 points up. they lead 50-23 aflsunslions	Sat May 02 07:38:35 +0000 2015
negative	the lions really are terrible aflsunslions	Sat May 02 07:38:25 +0000 2015
neutrino	hayul hayul trendsbrisbane: aflsunslions is now trending in brisbane URL	Sat May 02 07:38:17 +0000 2015
positive	after missing a sitter earlier, jack martin goals from a set shot 45 out. suns in control, they lead 50-23 aflsunslions	Sat May 02 07:38:13 +0000 2015
negative	rt @scottycummings_: please don't apologise foxtel. thank you thank you thank you!!!! aflsunslions URL	Sat May 02 07:38:08 +0000 2015
positive	missed opportunities have hurt us with the suns out to a 4 goal lead now. who is going to stand up for us?! aflsunslions	Sat May 02 07:38:08 +0000 2015
positive	jack martin kicks our 5th for the quarter! suns lead 50-23 aflsunslions	Sat May 02 07:37:47 +0000 2015
negative	rt @scottycummings_: please don't apologise foxtel. thank you thank you thank you!!!! aflsunslions URL	Sat May 02 07:37:35 +0000 2015
positive	rt @titusoreily: watching this, i don't think the afl can claim the game in queensland isn't in crisis. aflsunslions	Sat May 02 07:37:32 +0000 2015
neutrino	rt @sportsbetcomau: highlight of the qclash for lions fans so far.	Sat May 02 07:37:27 +0000 2015
neutrino	aflsunslions is now trending in brisbane URL	Sat May 02 07:37:25 +0000 2015
negative	brisbane lions… aflsunslions URL	Sat May 02 07:37:19 +0000 2015
neutrino	rt @sportsbetcomau: highlight of the qclash for lions fans so far.	Sat May 02 07:37:11 +0000 2015
negative	aflsunslions looks like footy fans across australia have been relieved of some torture..fox footy has gone off the air...	Sat May 02 07:37:09 +0000 2015
neutrino	highlight of the qclash for lions fans so far.	Sat May 02 07:36:57 +0000 2015
neutrino	risha working his way nicely into this game, up to 11 disposals, 5 tackles 3 clearances &amp; 3i50s aflsunslions	Sat May 02 07:36:46 +0000 2015
negative	rt @afl: ouch. the lions have called for the stretcher after tom rockliff's heavy hit from steven may aflsunslions URL	Sat May 02 07:36:43 +0000 2015
negative	shocking skills. no wonder these teams are on the bottom. aflsunslions	Sat May 02 07:36:40 +0000 2015
negative	dwayne russell just asked who the best team in qld is. i'm thinking it's the southport sharks. aflsunslions	Sat May 02 07:36:39 +0000 2015
negative	for anyone watching the aflsunslions game if you switch over to eurosport the euro canoeing champs are on. much more exciting	Sat May 02 07:36:19 +0000 2015
negative	rt @titusoreily: fox footy's feed to the q clash drops out. no complaints to the call centre i'm tipping. aflsunslions	Sat May 02 07:36:17 +0000 2015
negative	rt @willhillaus: even fox footy has had enough! qclash aflsunslions URL	Sat May 02 07:36:08 +0000 2015
negative	the quality of the footy is that bad in the qclash, that not even @foxfootylive wants to show it. aflsunslions URL	Sat May 02 07:35:56 +0000 2015
negative	even fox footy has had enough! qclash aflsunslions URL	Sat May 02 07:35:52 +0000 2015
negative	rt @scottycummings_: please don't apologise foxtel. thank you thank you thank you!!!! aflsunslions URL	Sat May 02 07:35:44 +0000 2015
negative	@titusoreily at least the game goes ahead. proves it's harder than league who cancel in a bit of rain. aflsunslions	Sat May 02 07:35:38 +0000 2015
positive	damn it, aflsunslions came back on foxtel, was enjoying the test pattern	Sat May 02 07:35:36 +0000 2015
negative	rt @titusoreily: fox footy's feed to the q clash drops out. no complaints to the call centre i'm tipping. aflsunslions	Sat May 02 07:35:35 +0000 2015
negative	channel 7 sort your shit out!!! aflsunslions joke	Sat May 02 07:35:34 +0000 2015
neutrino	we don't apologize for this tempo break in transmission @foxfooty aflsunslions	Sat May 02 07:35:34 +0000 2015
negative	fully supportive of fox footy's motives here. aflsunslions	Sat May 02 07:35:34 +0000 2015
positive	bennell! curls one around for a goal and the suns are back out to 21 point margin. URL aflsunslions	Sat May 02 07:35:29 +0000 2015
negative	@foxtel i think the footy gods have pulled the plug on aflsunslions lost reception 2 mins ago	Sat May 02 07:35:21 +0000 2015
negative	there is a god! aflsunslions URL	Sat May 02 07:35:18 +0000 2015
negative	rt @titusoreily: fox footy's feed to the q clash drops out. no complaints to the call centre i'm tipping. aflsunslions	Sat May 02 07:35:18 +0000 2015
negative	rt @titusoreily: fox footy's feed to the q clash drops out. no complaints to the call centre i'm tipping. aflsunslions	Sat May 02 07:35:17 +0000 2015
neutrino	rt @liamthompson1: afl has put us out of our misery. fox broadcast has gone down. aflsunslions	Sat May 02 07:35:17 +0000 2015
positive	rt @titusoreily: watching this, i don't think the afl can claim the game in queensland isn't in crisis. aflsunslions	Sat May 02 07:35:17 +0000 2015
negative	fox footy off the air, probably for the best aflsunslions	Sat May 02 07:35:14 +0000 2015
negative	this is already getting embarrassing.. aflsunslions qclash	Sat May 02 07:35:13 +0000 2015
negative	rt @scottycummings_: please don't apologise foxtel. thank you thank you thank you!!!! aflsunslions URL	Sat May 02 07:35:10 +0000 2015
negative	fuck sake channel 7 you incompetent cunts aflsunslions	Sat May 02 07:35:07 +0000 2015
negative	rt @brisbanelions: injury update: @rockwiz38 is conscious and sitting up in medical room, sore jaw but don’t think it is broken. aflsunsli…	Sat May 02 07:34:59 +0000 2015
negative	rt @titusoreily: fox footy's feed to the q clash drops out. no complaints to the call centre i'm tipping. aflsunslions	Sat May 02 07:34:49 +0000 2015
negative	rt @titusoreily: fox footy's feed to the q clash drops out. no complaints to the call centre i'm tipping. aflsunslions	Sat May 02 07:34:46 +0000 2015
neutrino	afl has put us out of our misery. fox broadcast has gone down. aflsunslions	Sat May 02 07:34:46 +0000 2015
negative	@foxfooty what's going on??? telecast broken aflsunslions fail	Sat May 02 07:34:44 +0000 2015
negative	ohh no we have lost the qclash from foxtel how on earth do i fall asleep now????? aflsunslions	Sat May 02 07:34:42 +0000 2015
negative	footy followers everywhere breathe a sigh of relief aflsunslions URL	Sat May 02 07:34:41 +0000 2015
negative	rt @titusoreily: fox footy's feed to the q clash drops out. no complaints to the call centre i'm tipping. aflsunslions	Sat May 02 07:34:40 +0000 2015
